title,review
신비한 동물사전,해리포터 프렌차이즈로서는 나름 훌륭하다
신비한 동물사전,전반적으로 아쉬운 작품이다 뛰어난 와 아기자기한 동물들의 매력은 분명히 빛나고 있었다 하지만 이럴 거라면 차라리 동물들의 활약을 보다 깊게 넣어야 했다  전반적으로 소재가 너무나 좋았다 하지만 이 좋은 소재들을 낭비한 게 아닌가 하는 생각이 들었다  재미있고 좋은 영화이지만 영화의 전반적인 완성도는 무척 떨어진다고 할 수 있다 특히 개연성의 문제는 심각하다
신비한 동물사전,그다지 인상 깊은 영화는 아니었지만 상상력과 화려한 영상 볼만 했다
신비한 동물사전,신기한 장면들이 나오기는 하는데  몇몇 동식물 빼고는 나머지는 하나같이 징그럽고 이상하게 생겼음   실망
신비한 동물사전,이것도 뭐 잼있죠
신비한 동물사전,재밌게 봤습니다
신비한 동물사전,
신비한 동물사전,
신비한 동물사전,추석인데 어디가지도 못하고  오늘 이어보기 한다해서 보고잇음  볼만하네  에즈라 밀러는  역시 눈빛이 예술임   사이코 아들역할로 나왓을때도 소름 돋아서 범죄자인줄 알정도엿는데 여기서도 눈 빛이 장난 아니넹
신비한 동물사전,
신비한 동물사전,그렇군 해리포터의 선조들의 이야기가  여기서 시작된건가
신비한 동물사전,
신비한 동물사전,
신비한 동물사전,해리포터 시리즈의 년전 이야기  
신비한 동물사전,
신비한 동물사전,
신비한 동물사전,재밌응뎁
신비한 동물사전,
신비한 동물사전,
신비한 동물사전,
신비한 동물사전,재미있음  해피포터에 대해 몰라도 충분히 재미를 느낄수 있게 만들어서 좋았음
신비한 동물사전,
신비한 동물사전,점이하는 아닌것같은데 넘 낮아서 점 줘야지
신비한 동물사전,코왈스키의 이야기가 더 눈에 띄는 듯 나머지는 그냥 흥미롭고 재미있긴하다 해리포터 시리즈를 잘 모르더라도 보는데는 아무 지장 없음 무난한 오락영화
신비한 동물사전,
신비한 동물사전,그다지
신비한 동물사전,신비할려고 노력했는데 왜 식상한지
신비한 동물사전,
