title,review
부산행,이 새끼 감염됐어 하나만 생각남
부산행,정말 좀비영화 싫습니다 별 의미없이 끝나는 마무리도 싫습니다
부산행,슬픈  깔리면서 울고짜고 하는 게 반은 된다 일행 한명 죽을 때마다 울고불고 오열하고 한국의 좀비영화 반갑지만 너무 한국영화 같아서 싫었다
부산행,김의성  악역
부산행,온가족이 봤어요 재미 있어요
부산행,마블리의 주먹은 좀비에게도 통한다
부산행,
부산행,지우학 볼래
부산행,애새끼는 일단 패고 머리털 쥐어잡고 끌고 집어던져놔야 정신을 차린다 애새끼 하나 컨트롤 못하는 공유가 임 그거 하나 못해서 헬조선 애들 다 들바께 없자나 요즘 애새끼들 줘 패야 정신 좀 차리지  그래 말 안들어 쳐 먹어가 이태원서 쳐죽자나   결정적인 상황일땐 꼰대말을 들어 쳐 먹어라 이 아무짝에도 쓸모도 없는 비러 쳐 먹은 애 새 끼 들아
부산행,좀비 영화 매니아로서  어째서 이런 쓰레기 영화가 이런 평점인지 이해가 안되네  더럽고 억지스러운 신파극에 불과함
부산행,볼만함
부산행,좀비물 장르로서 한 획을 그었다
부산행,이 정도면 훌륭한데
부산행,재밌는 스릴러
부산행,이 영화가   너무 하네
부산행,그냥 그런 우리도 이런거 만들줄 안다 정도  이미 해외 수작들을 통해 다 노출된 씬들  창의성 없음
부산행,수안역배우 연기인상적이네요 좀비첫등장때  충격 
부산행,좀비 영화 감성이 도 없는 이에게 새장르의 호감을 일으킨 영화 아역의 호연 주조연들의 애씀이 빛났음
부산행,좀비영화라 그냥 무섭기만 할꺼라 생각했는데 슬퍼서 눈물을 펑펑 전 너무 재미있게 봤네요
부산행,
부산행,뻔하지 않아
부산행,마지막 신파만 아니면 괜찮았을텐데  신파때문에 산통 다깼다 그냥 쿨하게  김의성이랑 공유가 같이 기차에서 떨어지는걸로  갔으면  더 좋았을텐데  딸한테 마지막멘트 오글거리고   뭔가 억지감동 보여주려고 하는게 아쉬움
부산행,새벽의저주보다 덜재밌음 헌데 나름볼만함
부산행,울고 뛰는거 말고 스토리 개연성 개성 아무것도없음
부산행,감독님 다음 영화부터는 신파 좀 빼세요 그러면 더 좋은 영화가 될 겁니다 노골적으로 슬프게 혹은 감동적이게 억지스럽게 만들지 않으면서도 사람을 뭉클하게 하는 게 더 효과적입니다
부산행,좀비의 시작
부산행,정말 재밌어요
부산행,마동석 캬
