title,review
히말라야,뻔한 신파
히말라야,촬영의 난이도를 고려할 경우에 너무 잘 된 영화인데 사람에 따라 호불호가 많이 갈리네요 저는 중간 중간 눈물까지 훌쩍이면서 매우 재미있게 잘 봤고 인간의 도전 의식과 인간애에 대해서 한번 더 생각해보는 계기도 되었습니다
히말라야,개봉 당시 극장에서 봤는데 감동적이었습니다
히말라야,감동입니다
히말라야,산악 신파
히말라야,
히말라야,년대 개발년대 목표지향주의 영화물론 동료애와 직업에 대한 소명이 감동적이지만
히말라야,정말 개명작
히말라야,배우 스텝분들 고생많으셨겠네요
히말라야, 실화  실화신파  
히말라야,아 좋았는데 후반부 신파가 너무 과해서 아쉽네요 실화를 바탕으로 했다니 참으로 감동적입니다
히말라야,박무택과 산악인들  그 우정이 슬프고도 아름답습니다
히말라야,또라이 영화
히말라야,감동감동
히말라야,재밌다 아주 잘만들었딘
히말라야,잘봤습니다
히말라야,추천하고 싶은 감동 영화
히말라야,
히말라야,
히말라야,엄홍길은 이 세상에서 없어져야 할 사람이다
히말라야,
히말라야,감동
히말라야,방언이 꼭 남자의 기개 이런걸 표현하는 도구는 아닐텐데
히말라야,
히말라야,만
히말라야,
히말라야,스토리 자체가 감동스토리인데 영화가 바쳐주지를 못하네 참으로 아쉬운 영화  엄홍길대장 한테는 진심어린 박수를 보냅니다 
히말라야,노골적인 영웅 만들기 어처구니 없는 영화  
히말라야,도전 그 자체가 아름다웠습니다
히말라야,몇번을 봤어도  또보고싶은 영화에요
히말라야,
히말라야,뻔한 스토리라 그런지 그다지 감동이 없었음
히말라야,
히말라야,정말 재미있게 봤어요 재미와 감동이 모두 살아있는 좋은 영화를 오랜만에 봤네요  산을 좋아하는 저로서는 꽤 공감이 갔어요 죽음의 미학과 닿아있는 등산이란 것에 대해 다시 함번 생각하게 되었습니다   끝까지 휴머니티를 잊지 않는 것
히말라야,
히말라야,
히말라야,멋진 영화다 
히말라야,
히말라야,올라갔으면 내려와야죠   산이 있기에  오르려합니다  고 박무택 대원님의 명복을빕니다  산을 사랑하셨기에  산에서 영면하소서
히말라야,
히말라야,감동
히말라야,히말라야 미터를 눈앞에 두고 밑바닥을 기고있네 좌 고봉 완등 등반가를 가장 많이 배출한 나라의 산악영화 수준이라니
히말라야,
