title,review
밀정,다시봐도 너무 재밌다
밀정,역사는 왜곡되어서도 부풀려 져서도 안된다
밀정,
밀정,이렇듯 많은 분들의 피로 이뤄낸 나라를  그 돼지 쉐이끼가  친일파 부역자들  제발 천벌을 받기를 간절히 빈다
밀정,지금의 우리나라를 있게해준 분들 감사하고 잊지말자
밀정,재밌다
밀정,
밀정,반복해서 몇번째 보는지 모를 정도로 보고 또 봐도 쵝오의 영화다 보는 내내 감동이고 가슴이 저려왔다 나라를 지켜낸 조상님께 감사해야 한다
밀정,첫장면이 너무 매트릭스 느낌이어서 깜짝 놀람
밀정,인생이란
밀정,진중해서 좋다
밀정,송강호나 그 여비서나 갑자기 왜란 질문이 나옴
밀정,
밀정,
밀정,기억해야할 사건들
밀정,밀정 암살 좀 헷갈리지만 암튼 둘다 가슴을 뜨겁게 만듦
밀정,퀄리티가 떨어지네 년대 술집에 웬 방울토마토와  공유머리스타일과 요즘시대와 같은 가벼운 말투 연기도 다들 별로고 지루하고 역사적  고증부터 잘하고 하자
밀정,개봉한지 꽤 됐는데 오늘 케이블 방송에서 처음 보게 됐어요 연기 연출 다 훌륭하네요 독립운동하신 선열분들께 다시 한번 감사의 마음을 느낍니다 해방후 친일파 청산 못한거에 또다시 울분을 느끼구요 잊지 말아야할 우리 역사로 영화 만들어주신 분들께 감사드립니다
밀정,주인공 송강호의 연기는 물론 훌륭했지만 주인공의 심리에 대한 묘사가 부족해서 설득력이 떨어진달까 영화가 끝난 뒤에도 큰 감동을 느낄 수는 없었다 송강호에 비해 공유의 존재감은 약했다
밀정,꼭봐야할 영화
밀정,
밀정,빨겡이들 도랐네  김원봉은 좌파독립운동가 아니냐  김원봉은 를 일으켜 같은 민족 수백만명을 죽게 만든 일급전범 아니냐  차라리 김일성 미화 영화를 만들어라  김원봉은 김일성에 의해 숙청됐지만 그가 지나간 행적은 김일성과 다르지 않다  정신나간 빨겡이들아  민족반역자를 이렇게 미화하냐  나라 지키다 돌아가신 순국영령들이 지하에서 통곡하신다
밀정,안중근 의사를 유관순 열사를  평화의 소녀상을 조롱하고 폄훼하는  일부 몰지각한 사람들을 보며  개탄을 금치못하는 현실 수없이 많은 김우진 연계순 이정철의 피와 땀과  눈물로 이루어낸 조국광복을 다시금 생각해보고 죄송하다는 생각이 뇌리를 스친다 도대체 무슨자격으로 저런행동을 서슴없이 하는지 저들이야 말로 제의 하시모토 이완용 같은  과오를 저질렀다는 것을 알긴 하는 것인지 역사를 잃어버린 민족에게 미래는 없다  밀정을 보면서 다시금 상기해 봅니다 
밀정,정말 개인적으로도년도 당시에 직접 좋아하던 사람과 함께 극장가서 봤던 기억이 난다   그때당시에도 정말 영화관에서 재미지게 봤던 기억이  갠적으로 김지운감독님의 가장 작품성중에성   가장 뛰어난 작품이라고 꼽고싶습니다배우들의 연기 연출 영화의 구성과 내용 기타등등 정말 당시에도    최고라고 여겨집니다
밀정,명작
밀정,명작
밀정,친일파이던 한 사람이  밀정과 독립군이 되는 과정을 적나라 하게 보여준 수작입니다  복수는 복수를 낳고 증오는 증오를 낳습니다  그 시작은 힘있는 강자가 약자를 빼앗고 굴종 시키고 파괴 시키는 것입니다    요즘 시대도 그게 존재하지요  테러단체 탈레반과 미국깊이 생각해 볼 문제라 생각됩니다  자살테러 증오 없인 불가능하지요
밀정,이제서야 에서 보네요 대한민국의 아픈 역사
밀정,좋은 영화
밀정,역시 역사는 책으로만 공부하는 게 아닌 것 같다 진짜 영화 보고 너무 잔인해서 충격 실제는 더 잔인했겠지만 일본놈들은 인간이 아니다 짐승만도 못하다 가끔가다 인터넷에서 불매운동 비웃는 사람이 있는데 정말 반성했으면 내가 저 시대에 태어나 저런 고문 당했다면 정말 너무 끔찍하고 난 독립운동 못할 것 같다 정말 대단하신 분들 감사함을 다시 한 번 느끼게 되는 영화 많은 사람들이 봤으면 좋겠다 연기도 좋았고 내용도 좋았다
밀정,나는 놈놈놈이 정말 별로였다 캐릭터의 설명과 행동원리 각본의 부족함을 액션과 별 의미없는 미쟝센으로 메꾸려고 하여 매우 지루했다 하지만 밀정은 김지운 감독이 약했던 각본과 캐릭터가 대부분 완벽했다 독립운동가와 친일경찰이라는 이해되기 매우 쉬운 소재를 가지고 김지운 감독의 주특기인 영화의 비주얼을 잘 살렸다고 생각한다 각 장면마다 의미있는 미쟝센이 가득했다 특히 밀정의 조명은 따질 것도 없이 한국영화 최고 수준이었다 그리고 액션 역시 훌륭한 동선과 긴장감이 터지는 그런 감이 있었고 긴장감은 독립운동가와 일본 경찰이라는 이해하기 쉬운 소재로 관객의 침을 마르게 했다 이런 부분에서 굉장히 훌륭하고 나는 이 영화를 번이나 봤을 정도로 훌륭하다 밀정은 암살과 함께 최고의 역사 팩션 영화라 생각한다
밀정,년 만에 간 극장에서 우연히 본 영화인데 보면서 소름 돋았던 영화 보고 난 뒤 많은 생각에 빠지게 만든 영화였음 이 영화를 보고서 가끔 극장에 가게 된 영화 참 잘 만든 영화임
밀정,몇번을 봐도 굿
밀정,마음아프지만 기억하고 새겨야 할 역사  잊지않겠습니다
밀정,연기도 연출도  내용도 감동  영화의 깊이에 비해 평점이 너무 낮다 훨씬 더 높은 평점을 받을 가치가 있는 영화
밀정,몇번을 보아도 감동이고 슬프다 감사 드립니다
밀정,이렇게  수많은 희생으로 독립했는데 도로 친일매국노들인 토착왜구들과  악질일본에 다 벗어난게 아니라 너무답답하다 진정한 독립은 진행형이야
밀정,안중근 의사 만세   독립만세  도시락 만세 
밀정,일본경찰로 사명을 다하던 이정출이 마음이 너무 금방 바뀐건 의아하지만 연기 말할것 없고 연출은 이때가 김지운 감독의 피크였던것 같고 특히 의미있는 줄거리라 다가오는게 컸네요나라 팔아먹은 사람들이 어찌 아직도 권력을 이어오고 잇는데
밀정,이 영화 보고도  과거는 과거일 뿐 이라는 말같지도 않은 말을 지껄이는 일빠들은 폭탄으로 쳐 맞아야 한다
밀정,전에 중간부분 잠시 보았는데이제야  보다니 기억에  남을 영화
밀정,이 영화가 점도 안된다고 이게 말이되
밀정,아직 끝나지 않은 이야기 끝날때까지 잊어서는 안되는 이야기
밀정,잊지 않겠습니다  대한민국 만세   
밀정,연기를 잘하고 못하고  영화가 좋고 나쁨을  다 떠나서  이런 영화를 끊임없이 만들었으면 하는 희망에  점을 준다
밀정,시대의 아픔
밀정,
밀정,감사합니다 대한독립만세
밀정,잊지말자
밀정,우리나라 사람이라면 꼭 봐야하지 않나 싶다  특히 여성 독립운동가들 목숨걸고 우리 나라 독립시키려고 활동하다 감옥가고 병들고 모진 고문으로 목숨을 잃었다  우리가 모르는 이름없이 목숨 바친 수많은 독립운동가가 있을 것이다  계속 찾아보고 연구해야 할 거 같다  이 분들 덕에 우리가 편하게 지내고 있다
밀정,진짜 저시대에 이들이 없었더라면 지금의 우리나라는 없다 지금 우리가 자유롭게 살수있는걸 저분들에게 항상 감사하게 살자
밀정,
밀정,대한독립만세
밀정,
밀정,
밀정,최고
밀정,프로덕션이 진짜 신기한 영화지만 지루한 부분들도 좀 있었습니다 완전 좋은 장면들도 있는데요 스토리가 별로라고 생각하는 이유는 캐릭터들이 별로 재미없거든요 영화를 잘 만들어도 캐릭터들을 보는 게 재미없으면 잘 안 되더라고요 그래도 감독이랑 연기가 신기했습니다   프로덕션   스토리   재미  
