title,review
럭키,  유해진은 당연히 좋다 럭키를 본 사람은 왜 럭키를 봤는가 유해진 때문이다  멜로가 안 될 거 같지만 그마저도 가능하게 만드는 배우 최고 입니다
럭키,
럭키,
럭키,조윤희  라스트 씬에서 관객이 웃어주길 바랬니 조마조먀하면서 재미가 한층 더 해지길 대한거니   감독수준하고는  감독아 영화만들지 마라 스텝 배우들이엄청 비웃었겠다
럭키,뭐 이렇게 평점들이 박해 꽤나 딴딴한 스토리라인 유쾌하고 행복하다
럭키,유해진 배우에게 멜로물이 잘 어울릴 거 같다는 확신이 든 영화 마지막 조윤희때문 급성 암 걸릴 뻔  유해진 완전 멋지다
럭키,재미있다
럭키,그냥 가볍게 볼만한 영환데 관객 백만이라 아이러니
럭키,유해진 사랑해용
럭키,
럭키,나는 이런 영화가 참 좋다 비비꼬는거 없고 고구마 없고 열린 결말 없는 오로지 직진인 이런 영화
럭키,
럭키,다시봐도 재미있네요
럭키,각색 나름 괜찮았는데 마감 처리가 아쉽다
럭키,식상한데 재밌음
럭키,좋아요
럭키,
럭키,원톱 혼자 다 해버린 듯한
럭키,극장에서도 재밌게 봤지만  이후 채널 돌리다 우연히 멈추게 되면  끝까지 웃으면서 보게 되는 매력 넘치는 영화   누가 일본판 표절이네 헛소리 써놨더만 정식 리메이크 작입니다  일본 원작은 땡기진 않네
럭키,오랜만에  유해진 봐서 마음이 평화롭네 이준 역할이 좀 찌증나고 후반부 조윤희 눈치꽝은 좀 심했다  유해진땜에 봄
럭키,방송나오면 꼭 본다 지금도  방송 끝났는데 진짜 유해진연기 찐 연기보면서 중딩 고딩 남매들과 몰입함  중고딩 남매도 극찬
럭키,유치하지만 재밌다
럭키,난 재미 있었음
럭키,잼있어요
럭키,잘  만들었네
럭키,몇번을 봤는지 유해진이 살린영화
럭키,어떠한 상황에서든 최선을 다하는 사람은 성공하는게 진리
럭키,조윤희  너무 이쁘다
럭키,유해진이 다 했다
럭키, 코믹
럭키,원작보다 작위적인 설정이지만 그 나름대로 매력 있다
럭키,이거 재밌는데 평점이 많이 낮네
럭키,유해진님최고
럭키,영화에서 항상  찌찔한 역할 만 히는 하기사 찌질한 역할이 맞이 이준   이배우는 모지 찌질한  전문 배우인가  정말 다시 보기 싫은 배우야  이준 이사람아
럭키,
럭키,굿
럭키,유해진  최고  유해진 영화는  넘  좋아
럭키,조윤희  민패다 짜증난다
럭키,개연성 개똥망인 영화  킬러로 죽은 얼굴들이 배우를 하는 결말이라니 한국 떠서 살았어야 좀 말이 되지 않을까 유해진 연기가 좋아서 점 그 외엔 시나리오가 개똥망 어느 기업체 임원이 명 이상 킬러 대면해서 의뢰를 하고 결투를 지켜보는가 컨테이너 떨어진 것도 진짜 쌩뚱
럭키,괜찮은 코미디 영화입니다
럭키,막  에 나와서 끝났다 참 재밌네 더 허무맹랑 했으면 점 줬을 텐데 하여튼 영화 좋아하지 않을 뿐더러 그나마 몇 개 본 것 국내외 다 짜증 났고 평균 점이나 되려나 다음에 더 허무맹랄 기대하길 영화는 고상하고 만화는 허접하고 그런 것은 아니다 영화도 만화처럼 가능하다 파이팅
럭키,총체적 난국 이준씨는 연기하지 않았으면 유해진씨가 왜 이런 시나리오를 골랐을까요 
럭키,그냥 보통입니다
럭키,코미디 최고
럭키,평범해보이긴 해도 배우들 연기도 좋고 재밌게 봤어요
럭키,표절영화 일본영화 열쇠도둑의방법    설정다표절  일본에게 사지않습니다 가지않습니다  지지않습시다  들을떤다
럭키,
럭키,다시봐도 진짜 재미있다  정말 재미있게 봤던 영화 
럭키,조윤희 캐릭 짐짜 어이없닼
럭키,
럭키,마직막에 조윤희역  눈치 드럽게없드라 피흘리고 싸우는걸 보고 어떻게 놀라지도않고 여기서 뭐하냐고 진짜 어찌나 어이가없던지
럭키,유치짬뽕도 가끔은 좋다
럭키,엔딩이 좀 비현실적이나 재밌다
럭키,재밌다가 덜한 부분도 있고 조금만 더 손봤으면 유쾌 통쾌한 영화가 됐을 것
럭키,따뜻하고 희극적이고 엉뚱하지만 탄탄하다
럭키,이 정도면 코메디 영화로 아주 잘 만들었다 스토리도 괜찮고
럭키,
럭키,졸 재밌음 
럭키,완전 실망
럭키,우리나라 코믹영화 중 최고의 영화라 칭하고싶다 꼭 봐야할 영화임    
럭키,전 많이 별로 였음
럭키,
럭키,유해진이 킬러가 된다면   
럭키,시나리오도 좋고 연기도 좋았어요 특히 유해진의 연기는 믿고 봐도 됨
럭키,성공한 사람은 다 이유가 있다 어떤상황에서도 잘한다 
럭키,흑흑이즈님 말씀 전적으로 공감 갑니다   
럭키,
럭키,운명이  바뀌었다  럭키세븐  유해진씨의   코믹스러움과  강렬한 킬러의  연기에  흠뻑 빠져든다  
럭키,
럭키,뭐든 잘 하는 사람은 잘 하게 되어 있다 유해진처럼 
럭키,년 최고의 코미디 인정합니다
럭키,결말부분의 연기 속에 실제 속에 연기 속에 실제가 서로 얽히는 네겹구조가 굉장히 자극적이다 유해진의 연기도 매력있지만 시나리오의 매력도 매우 크다 무거움과 가벼움을 넘나들어야만 하는 연출의 힘은 부족 연기자에 기대는 부분이 많다 몰입도는 높은편 
럭키,
럭키,유해진의 캐릭터를 제외한 나머지들은 싸그리 발암 유발 캐릭터인지라 스토리에 몰입이 잘 안된다 중요한 부분에서는 너무 유치하고 개연성 없는 설정들이 난무하는 것 역시 단점 하지만 유해진의 캐릭터와 연기의 진정성 가벼운 코미디 요소는 괜찮은 편 이준의 연기가 생각보다 괜찮지만 캐릭터가 참 마음에 안든다 자기 인생을 개척해 나갈 수는 없으면서 남의 인생을 훔치고 오지랖이나 부리는 생각없는 답답한 캐릭터를 보고 있자니 고구마 먹은 것 같다 그에 반에 유해진의 캐릭터는 사이다 한 모금의 청량감을 주긴 한다
럭키,
럭키,가볍게 웃으면서 보기 좋은 영화
럭키,
럭키,꽤 재밌음
럭키,이런 허접한 영화로 천만을 꿈꾸다니
럭키,스트레스 쌓일때 가볍게 웃으면서 보기 좋은 영화예요
럭키,
럭키,중학생 이하 관람가
럭키,역마살 이 분 누군지 알겠음
럭키,원작보고 한국꺼 보니까 유치해서 토악질 나와서 못보겠음 마음속으로는 점
럭키,재밌게 보았다
럭키,
럭키,시간은 금방가네요  유해진 배우보느러 즐겁게 봤어요
럭키,이영화 왜 지금에서야 봤을까 난 정말 재밌게봄 유해진 연기진짜잘한다 조윤희 너무 예쁘다
럭키,
럭키,과하지 않은 적절한 코미디와 설정 씨네마
럭키,
럭키,에서 방영중 다시봐도 깨알 잼 유해진 이준 전혜빈짱 연기
럭키,최소  점이상 영화임  
럭키,
럭키,
럭키,
럭키,
럭키,유해진이 다 살린 영화 유치하지만 재밌음
럭키,유해진배우 점 이준 점
럭키,
럭키,때론 유치하지만 감동도 있고 웃기고  럭키  안나오나
럭키,유해진 때문에 보게 되었다
럭키,생각보다 영 별로였다 유해진 말고 나머지 캐릭터들은 매력이 하나도 없어서 몰입도가 뚝뚝 떨어졌다 특히 이준이 연기한 캐릭터는 매력을 느낄 구석이 도 없어서 해당 캐릭터의 장면이 나올때마다 짜증만 나더라 
럭키,기대안하고보면 좀더재밌으
럭키,
럭키,
럭키,
럭키,굿
럭키,역시 유해진님입니다
럭키,유쾌하게 웃었다 유해진때문에 봤는데 역시나 유해진은 유해진 했다 
럭키,
럭키,원작과는 다른 느낌으로 재미있었다
럭키,
럭키,명절에 에서 하면 딱인 영화
럭키,
럭키,웃기긴한데 너무 현실감이 없어서 얼토당토하네요
럭키,유해진  다시봤습니다 이런 장르에  
럭키,대박 재밌었습니다 유해진 연기 굿
럭키,비현실적이긴 했지만 너무 웃기고 훈훈한 내용 좋았어요
럭키,기대없이 봤는데 꼭 한번은 보도록 추천하고픈 영화 색다른 내용과 구성 연기가 보고나면 여운을 남기네요
럭키,음 딱 요정도영화
럭키,신선한 코미디
럭키,킬링타임용 기대없이 봤는데 나쁘지 않음
럭키,재미없다
럭키,글쎄했는데 와우
럭키,존웃
럭키,
럭키,코미디 좀만더 넣었으면 레전드
럭키,
럭키,뭘해도 얼굴보다 웃기기 힘들었을텐데 형욱으로 웃겼다
럭키,
럭키,
럭키,
럭키,
럭키,세번봤다 의도치않게
럭키,유해진 만이 소화할 수 있는 배역이라고 생각이 드는 영화 이 영화에선 미남으로 보이는건 왜일까 
럭키,
럭키,조금 허술한 느낌마져 정겹고 재밌었다 다시 봐도 안질리는 몇 안되는 재밌는 한국 영화  
럭키,
럭키,코미디는 역시 유해진 구성이 아쉬웠다
럭키,
럭키,웃고싶을때 보면 좋은 영화
럭키,유쾌 조윤희 라는 천사를 보았다
럭키,
럭키,기대없었는데 넘 재밌음 왜 흥행한지 알겠음
럭키,유쾌 상쾌 통쾌 이 재밌는 영화를 이제야 보다니 
럭키,
럭키,
럭키,유쾌하네요  
럭키, 단독주연이라고 해서 기대 많이 하고 봤습니다 실망없이 재밌었어요 소소하게 웃기고 재밌네요 그 무표정에 자꾸 빵 터집니다
럭키,
럭키,
럭키,충분히 재미있는 영화
럭키,
럭키,
럭키,내용은 누가봐도 말이 안되는데 짜증내지 않고 유쾌하게 볼수있는 킬링타임용 영화 난 좋은데
럭키,
럭키,
럭키,하아 년대의 한국영화평이 생각나는군 역시 한국영화는 돈주고 보면 돈이 아까워쯧 유해진씨 얼굴보고 점준다
럭키,유해진의 코믹연기 재미있다
닥터 스트레인지,마블 영화들이 몇개 빼곤 다들 별로지만 이건 그중에서도 특히 하급이다 초현실적인 능력이나 캐릭터도 별로고
닥터 스트레인지,마블 히어로의 새로운 시작 모든 것을 초월한 역사상 가장 강력한 히어로가 온다
닥터 스트레인지,편을 뛰어넘는 편은 없다
닥터 스트레인지,대망의 어벤져스 엔드게임 까지였던 페이즈 마블영화들 중에선 제일 머리가 아프고 개연성이 없다
닥터 스트레인지,모든게 너무 허무함 거의 이야기의 반을  마법책을 찾았는데 찾자마자 불타없어짐
닥터 스트레인지,비주얼과 시각적 효과는 미쳤다
닥터 스트레인지,최악의 쓰레기영화
닥터 스트레인지,끝없는 마법으로 정신이 혼미
닥터 스트레인지,아바타의 년에서 벌써 년의 시간이 지났음을 이제는 특수효과의 후광에서 벗어난 영화가 필요하다
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,닥터 스트레인지라는 캐릭터가 잘 짜여 있는것 같아서 좋다
닥터 스트레인지,개노잼 악당노잼
닥터 스트레인지,히어로의 탄생 별거 없는 내용에  거슬리는 유치한 
닥터 스트레인지,개인적으로 완성도가 젤 높았던 영화중 하나였던거 같은
닥터 스트레인지,닥터 스트레인지
닥터 스트레인지,킬링타임용으로는 최고
닥터 스트레인지,
닥터 스트레인지,마블 시리즈중 가장 재미없었음
닥터 스트레인지,이상한 박사가 동쪽으로 간 까닭은
닥터 스트레인지,
닥터 스트레인지,시간 잘 가는 팝콘무비
닥터 스트레인지,베네딕트 컴버비치 이니까 닥터 스트레인지가 성립된다
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,상상력은 만점 스토리 전개는 같은 식구에서 본 듯한
닥터 스트레인지,마블영화중 가장 노잼망작
닥터 스트레인지,
닥터 스트레인지,굿
닥터 스트레인지,어벤져스 를 보기전에 진작 이거까지 봤어야 하는 거였는데 어벤져스 시리즈와 각 맴버들의 개인 영화들을 전부 죄다 포함한 마블 시네마틱 유니버스의 모든 편의 영화들을 모두다 하루에 하나씩 순회공연 하게 되다가 어벤져스 에서 처음보게된 닥터스트레인지에 단독영화까지 드디어 처음 접하게 되었지만 진짜 너무 기대이하에 개실망이다 
닥터 스트레인지,
닥터 스트레인지,어벤져스 정주행 중 조금 조잡한 그래픽
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,헐
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,아이언맨  솔로무비 다음으로 최고의 솔로무비 
닥터 스트레인지,화려한 배경 속 초라한 싸움
닥터 스트레인지,언제나 멋진 닥스
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,낡은 오리엔탈리즘에 기초했다 영화산업 의 발전으로 이제 영화화 됐지만 이미 옛날의 사상 에 많이 공들였고 시리즈의 첫편이라면 나름의 가치가 있겠으나 영화로서는 별로 사건 전개도 기계적이고 인물간 갈등구조가 자연스럽지 못하다 
닥터 스트레인지,화려하지만 충격적인 멀티버스
닥터 스트레인지,추천 시간가는줄 모르고 봤네요 
닥터 스트레인지,재미있었어요 여러가지 느낄 점도 많았고요
닥터 스트레인지,재미있다
닥터 스트레인지,
닥터 스트레인지,한동원 전문가 니가뭔데
닥터 스트레인지,편은  도대체 언제
닥터 스트레인지,
닥터 스트레인지,우와아앙
닥터 스트레인지,
닥터 스트레인지,재밌음
닥터 스트레인지,
닥터 스트레인지,참신하고 재미있는 영화 자꾸다시보고 싶어집니다
닥터 스트레인지,기대하고 원했던 내용이 뙁하고 나온 통수 안친 명작 로 봤는데 후회없네요
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,훔칠거면 다 훔치지 그랬어 경고문은 뒤에 나오거든
닥터 스트레인지,도르마무 거래를 하러왔다
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,끊임없이 지는것이 이기는거라는 걸 보여준  다소 비틀어진 결말이 아름답다
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,사랑해
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,별로
닥터 스트레인지,역대 마블 시리즈 중에서 제일 덜유치했다
닥터 스트레인지,
닥터 스트레인지,
닥터 스트레인지,마법 그 자체
닥터 스트레인지,
닥터 스트레인지,저는 엄청 재미있게 봤어요
