title,review
범죄도시,범죄도시  는 정말 망작 대부분사람들은 유치한것을 더 좋아하는듯
범죄도시,이 영화는 겁나 명작임 무조건 봐야함
범죄도시,배우들도 신선해서 조선족 분위기를 잘 그려냈고 장첸의 카리스마까지 모든 배우들의 연기 굿
범죄도시,윤계상 마동석을 비롯해 출연진 모두에게 역작이자 기념비적인 작품임
범죄도시,최고의 영화 그런데 갈수록 쓰레기
범죄도시,최고의 빌런은  윤계상 님이었다 주인공 제외 나머지 서브 출연진들의 연기도 정서적 부분도  편이 최고임
범죄도시,은 인정한다
범죄도시,그만 좀 보자 지겹다 구역질난다
범죄도시,장쳰이 갑이네   편도  그저그래  편은  아직안봤고 타짜  친구  기타등등  편이최곤데
범죄도시,장첸이 이상 다한영화 마동석 포스가 장첸에 먹힘 암튼 재미남
범죄도시,재밌다
범죄도시,
범죄도시,오늘 밤 다 쓸어버린다
범죄도시,
범죄도시,빌런도 으지부지 했지만  빌런은    보스   오른팔의            씨다바리냐                  속편 쓰레귀
범죄도시,넷프릭스에 왜 범죄도시는 없지요  이상하네  윤계상 배우님 항상 최고  파이팅
범죄도시,
범죄도시,와우 정말 꿀잼이다 시간내내 심장이 쫄깃  한국영화 퀄리티가 헐리우드급이네
범죄도시,시원시원함 짱끄애들 좀 본국으로 돌아갔으면
범죄도시,모티브 하나를 재밌게 짜낸다
범죄도시,좀 덜무섭게 만들면 안되는건가요 무셔서 못보겠어요
범죄도시,엄청재미있다 캐릭터들이 생동감 넘치고 영화가 몰입감 있다 뭐가 만천원이야 개웃기네 
범죄도시,스토리도 탄탄하고 몰입감도 엄청난 대박 영화
범죄도시,
범죄도시,왜 범죄도시 탄이 나온거지 마동석 아니었으면 이건 그냥 류영화네 뻔한 스토리에 긴장감도 없음
범죄도시,마동석의  원맨쇼
범죄도시,굿
범죄도시,윤계상이 빌런 역할에 찰떡일줄이야
범죄도시,원래도 싫어했지만 이 영화보고 조선족 더 싫어졌다  아직도 우리나라에 많이들 살텐데 흉악범죄 보이스피싱 조선족들 연관된 사건 많은데 전부 쓸어서 추방시키면 안되나  진짜 우리나라에 같이 숨쉬고 살아간다는것 자체가 소름끼치게 싫다
범죄도시,명작
범죄도시,윤계상  장첸 카리스마 끝났네   조선족이 멋있어보이긴 처음이구나
범죄도시,공포영화보다 더 쫄깃하네 
범죄도시,너무 재미있어요 마동석 짱
범죄도시,진선규 연기 어마무시 넘 무숴
범죄도시,범죄도시  보고 여운이 남아서  편 다시 정주행했습니다
범죄도시,진선규 눈만봐도 무서워
범죄도시,깡패 나오는  영화중 가장 현실감 있고  동석형 나와서  더  잼남
범죄도시,전체적으로 볼만하고 완성도도 괜찮다 마동석은 그대로 가면 되는데 윤계상은 얼굴에 칼자국이라도 하나 그렸어야 했다
범죄도시,평점이이렇게높다고내가이상한건가
범죄도시,깔끔함
범죄도시,최고의 영화
범죄도시,
범죄도시,
범죄도시,잔인한  부분도  있었지만  재미있게 봤습니다 가수이자 영화배우 윤계상님 장첸 연기 정말 최고입니다 장첸 연기에 빠져서 보느라 진짜 조선족인줄
범죄도시,우리 가게 에이스 마음이
범죄도시,재밌네
범죄도시,마동석은  이 영회에서 떠서 찡개 파이팅 있는데 낮술먹는 장개 중국인 니들 제발걸려봐   중국으로  돌라가고 싶다고 애원 할테니 짱 개  조선족    들아 내한데  시비좀걸려봐 숨만 쉬게  만들어줄테니  난  짜  개가   제일싫어 바퀴벌레  병균  들아
범죄도시,싸구려 기믹과 클리셰 덩어리 그래서 재밌다
범죄도시,이딴영화가 학교 폭력을 부추긴다 
범죄도시,첨엔  과장이 많겠지 하고 그냥봤는데 조폭썰 푸는  유튜브 허세스코 보고 영화가   실제보다 오히려 약하구나 하고 보니 정말 공감가는  부분이 많고  영화 구성도 탄탄하고  긴장감도 좋고 명작이라는 생각이 든다
범죄도시,한국은 이상하게 조폭영화가 너무 많다 소재의 다양성이 상당히 부족함 자라나는 청소년들이 범죄자들을 우상화할까봐 걱정
범죄도시,모두 다 잘해서 감독을 칭찮해야겠지 넘버 의 산수와 견줄만한 박지환이란 배우를 알게 됐다는 재미 이 배우 참 인상적이었고 윤병희 배우는 안 맞는 역이 뭔지 참 잘해요
범죄도시,이 영화에도 짱궤라는 말이 자주 나오는군요 그런데 짱궤가 무슨 뜻인지 알고나 쓰는지 모르겠군요 
범죄도시,마지막 윤계상과 마동석의 싸움은 정말이지 긴장감이 없었다 영화 처음부터 끝까지 잔인하고 무자비하게 묘사된 장첸이 발악도 못해보고 주먹 몇방에 쓰러진다
범죄도시,역대급 영화와 송곳같은 배역 다음 대작 기대합니다
범죄도시,장첸은 재평가 받아야 한다 한국인은 일절 건드리지 않았고 조선족과 절라도 조폭들만 조졌다 이를 보다못한 친중 친호남 정권의 경찰들에게 무참히 진압당한거다 역사에 남을 위인이었음 마동석은 조선족 조폭 조선족 상권들 절라도 조폭과 커넥션이 있는 악역이었고 이 카르텔을 초토화 시킨 장첸이 좋은놈이었다
범죄도시,가슴졸이면서 봤네요 무섭지만 재밌어요
범죄도시,너무 잔인하다 잼나기도 하고
범죄도시, 로 보고  있는데 재밌네요
