title,review
곡성,아는만큼 생각한만큼 보이는법
곡성,최고의 영화
곡성,쓰레기 영화
곡성,나홍진 감독이 선견지명이 대단했네요 일광 왜구 흑마술이라니 걸작 우화입니다
곡성,오컬트 하나는 독특하고 소름 돋는다
곡성,
곡성,너무 무서울까봐서 낮에 봤네요 오랫만에 찐  몰입하고 본 영화네요 최고
곡성,개연성 일도 없는 짬뽕이다
곡성,영화를 잘 알지는 못 하지만 개인적인 생각으로 나홍진 감독은 천재라고 생각함
곡성,조금 이해하기 어렵다 그래서 점
곡성,볼만하다
곡성,최고
곡성,점수가 왜 이리 낮나 해서 들어와 보니 점 점 주는 사람들이 있다니 기생충보다 수작이라 봄
곡성,해방이후 친일파를 숙청하지 못한 악순환의 역사를  나홍진이 고스란히 보여주고 있다 눈뜨고 당한다 피의 복수는 언제쯤 이루어 질것이냐
곡성,정체성은 알 수없는 미래의 중요한 선택에서 뭣이 중헌디를 아는 것이다
곡성,뭐야 재미도 없고 무섭지도 않고  결말이 뭐야
곡성,여자 무속인 케스팅 실패 무당이 좀 신비감이 있어야지 이거야 원  그리고 경찰은 총 두었다가 어디에다 쓸거야 악마 안 잡고 말이야 
곡성,이 작품이 왜이렇게까지 과대평가가 되었는지 도 이해가 안감 이 영화를 이해하는 사람은 뭔가 있어보이는 건가 너무 난해해서 이해하기도 싫다 그렇다고 연출이나 대본이 소름끼치게 좋은것도 아니고
곡성,
곡성,개봉 당시는 엄청 불편하게 봐서 내용이 안들어오고 뭔소린지 몰랐으나 오랫만에 다시보니 내용도 들어오고 대단한 명작이다
곡성,굿
곡성,그래서 도데체 뭐라는거야 마지막까지 꼬이고 꼬이고 그러고 그냥 끝
곡성,걍  찝찝하고 불쾌함 그럴듯한 대사 고전에서 인용 했다는데  보고 나면 이게 뭔 소리임
곡성,퉤
곡성,나는  추격자가 더 좋았다   보이는 실체 사람살인자가 무섭지  귀신 좀비 영 사탄악마 그런거는 안 믿어서     근데 마지막에 미끼는 물었다  무명이 악마인줄 알았거든 그반전빼고는  취향은 아닌걸로
곡성,뭣이 중한디 스텝과출연진에게 말함 영화보다 뭣이 중한디 의심하지마라날 믿고 따라오면 훌륭한 작품이나온다 이런거 아닐까 혹시나하고 
곡성,곡성 빠는 애들은 뭐가 심오햇는지 물어보면 대답못함  의심 이라는 키워드랑 나약한 인간상을 보여준게 뭐가 대단한건지 모르겟네  그냥 원숭이가 인간 앞에서 횃불 보여주면서 대단한거 발명햇다고 자랑하는것같은데
곡성,영화 몰입도 최고  재밌는데 왜 평점이 낮지
곡성,랑종보다 이게낫다
곡성,허구 영화보다 현실 감독이 빌런인 영화
곡성,인간의 나약함에 대하여
곡성,잘 만들었지만 역겨운 영화
곡성,엑소시스트 이후 개인적으로 가장 무서웠던 영화에요   영화 보고 난후 삼일간 꿈자리 뒤숭숭해졌던 영화였어요  참 심란하게 무서웠던 영화  강추
곡성,꼭봐후회없음
곡성,이거 찍고 나서 실제로 그 지역에 자살하는 사람이 추락해서  밑에 지니가는 생사람 같이 잡은 사건이 일어났죠  공포라는 연출 목적에 눈이 멀어  전국의 음습한 곳은 다 쑤시고 다녔던  감독 편집 부분까지 보니  그냥 원랜 간단한 스토리인데   관객에게 미끼 던진  심히 불쾌한 영화  몇 년 후에 또다시 재평가 되리라 봅니다  김기덕의 피에타가 그러했듯이   예술은 사회적 선한 영향력이 예술 자체의 완성도 못지 않게 중요한 본질이라고 생각합니다 험난한 촬영 환경을 견딘 스테프 및 모든 배우에게 위로의 말씀을 드립니다
곡성,곡성의 유행어  뭣이 중헌디 미끼를 물어부렀다
곡성,아끄마의 본질과 조직을 상징적으로 아주 잘  표현한 수작 이라 생각 합니다  아끄마가 성경 구절을 신부에게 말하며 거짓된 신앙은 아무 힘이 없는 허위 라는 것을 실랄히 꼬집습니다 천우희가 분한 무명녀가 너의 죄는 의심이라고 말한 부분과 일치 하도록 그려낸 부분이 일반인 보다는 신앙인이 이해 할 수 있는 부분이 아니었을까 생각 합니다  매우 영적인 영화 였습니다
곡성,참 재미있고 완성도 높은 영화인데 음향이 좀 문제가 있어서 아쉬운 영화 음향감독 딴에는 긴장감 높이려 배경음악 크기를 키운 듯 한데 키워도 너무 키워서 과유불급이란 단어를 새겨봐야 할 듯 보면서 수시로 볼륨을 조정 해야 되는 불편함이 좋은 작품에 흠으로 남은 영화 내가 감독이라면 이런 조금 모자란 음향감독은 절대 안쓴다 누가 이렇게 기본이 안돼있나 보니 장영규씨와 달파란 씨로 나오는데
곡성,  재밌음
