title,review
검사외전,야  찍지마란 대사 어디서 많이 들어본 말이네
검사외전,
검사외전,제발 검사외전  만들어 주세요
검사외전,봐두 봐두 시원하다
검사외전,이따위 줄거리로 영화를 만들었냐  개연성도 없고 현실성도 없고 한심한 수준
검사외전,가벼운 내용 기대보다 싱거운 내용물
검사외전,쇼생크 모방도 유분수지 어찌  저리  똑같이   쯔쯔쯔
검사외전,개연성없는 전개를 캐릭터로 극복
검사외전,
검사외전,배우들 연기 보는 재미는 그럭저럭
검사외전,너무 재밌음 재방송 몇번봐도 계속 재밌는거보면 나름 명작인듯
검사외전,강동원외모가다했음  내기준 강동원은 검사외전이최고
검사외전,스토리에 개연성이 없다 어떻게 이렇게 할 수 있었는지에 대한 설명이 없다 도 아니고
검사외전,
검사외전,평점조절
검사외전,넘넘 잼나게 잘 봤습니다 수고하셨습니다   
검사외전,좋아요
검사외전,시간 지나서 가물가물해지면 생각없이 볼만한 영화라고 생각합니다
검사외전,강동원의 부실한 연기가 시나리오의 부실함을 돋보이게 하였다
검사외전,강동원  참  재미나다
검사외전,예상보다 스토리가 탄탄하고 복선이 곳곳에 깔려있어서 재밌었어요 강동원 왤케 연기 잘하지 역시 갓동원
검사외전,강동원의 원맨쇼인데 넘 잼있다  혼밥할때 한치원 씬 보며 밥먹음  흔해빠진 소재인데 강동원 박성웅때문에 즐감
검사외전,이정도면 굿굿 재밌게 잘봤다 왜 이제서야 봤을까
검사외전,뭔가 좀 약함
검사외전,아무리 영화라 해도  류가 아니라면 최소한의 개연성은 있어야지
검사외전,누명을 써보지 않은 사람은 그 고통을 모를 것이다 하지도 않은 나쁜 일을 했다고 의심받거나 그 죄를 뒤집어써서 억울하게 옥살이 하는 사람들이 의외로 많다 양촌 오거리 살인 사건 년 전북 익산에서 발생한 택시기사 살인범으로 다방 커피배달원이던 최 모씨당시 세가 지목돼 년의 옥살이를 하고 출소한 뒤 재심을 청구해 년 만인 년 무죄 판결을 받은 사건 당시 경찰은 최씨에게 자백을 강요했다고 한다 억울하게 옥살이 한 사람은 있어도 오심에 대해 사과하거나 책임지지 않는 이상한 현실이다 사실이 아닌 일로 의심받고 손가락질 받는 일은 다신 없으면 좋겠다
검사외전,너무 재미있고 후련하네요 시나리오 탄탄 배우들 다 연기 잘해서요
검사외전,
검사외전,강동원 매력있다 무거울수있는 소재를 아주 편안하게 풀어가는 역이 잘어울린다반도를 보고 실망했기에 별 기대 안했는데 만족스러운 영화
검사외전,극장에서 보고  케이블티비에서 재방 많이 해 몇번더 봤는데도 재밌네보통 극장아닌 집에서 다시보면 재미없는데 이건 진짜 재밌다국제시장 극장에서 그냥좀 봐줄만 했다 집에서 재방보니 넘 잼없어서 못봐주겠던데 검사외전 전우치는 다시 봐도 잼남
검사외전,넘 재밌고 통쾌합니다
